ID,Data,Ora,Tipo,Causa,Meteo,Visibilità,N.Illesi,N.Feriti,N.PrognosiRiservata,N.Deceduti
3636442,Roma,12-01-2018,09:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3636444,Roma,12-01-2018,13:10,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3636531,Roma,12-01-2018,18:38,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3636533,Roma,12-01-2018,14:30,Tamponamento,,Nuvoloso,Buona,1,1,0,0
3636551,Roma,12-01-2018,16:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Sufficiente,0,1,0,0
3636560,Roma,12-01-2018,16:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3636748,Roma,12-01-2018,21:05,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3636896,Roma,12-01-2018,19:20,Investimento di pedone,,Sereno,Buona,0,2,0,0
3636914,Roma,13-01-2018,04:10,Veicolo in marcia contro veicoli in sosta,,Sereno,Sufficiente,1,0,0,0
3636933,Roma,12-01-2018,06:15,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Sufficiente,5,0,0,0
3636935,Roma,12-01-2018,18:20,Tamponamento Multiplo,,Sereno,Sufficiente,1,3,0,0
3636937,Roma,13-01-2018,01:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,0,2,0,0
3636940,Roma,12-01-2018,07:00,Veicolo in marcia contro ostacolo fisso,,,,1,0,0,0
3636941,Roma,12-01-2018,12:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Sufficiente,2,0,0,0
3636942,Roma,12-01-2018,18:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3636954,Roma,12-01-2018,16:30,Tamponamento,,Sereno,Buona,1,1,0,0
3636955,Roma,12-01-2018,16:40,Tamponamento,,,,5,1,0,0
3636956,Roma,12-01-2018,07:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3636961,Roma,12-01-2018,19:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3636964,Roma,12-01-2018,12:30,Investimento di pedone,,Sereno,Sufficiente,1,1,0,0
3636970,Roma,12-01-2018,06:15,Infortunio per caduta del veicolo,,Pioggia in atto,Buona,0,1,0,0
3636972,Roma,12-01-2018,15:40,Tamponamento,,Sereno,Buona,0,4,0,0
3636989,Roma,12-01-2018,09:50,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3637003,Roma,12-01-2018,14:20,Infortunio per sola frenata improvvisa,,Sereno,Buona,0,1,0,0
3637023,Roma,12-01-2018,08:05,Tamponamento,,Nuvoloso,Buona,1,2,0,0
3637034,Roma,11-01-2018,09:45,Infortunio per caduta del veicolo,,Pioggia in atto,Buona,3,0,0,0
3637040,Roma,10-01-2018,20:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,1,0,0,0
3637042,Roma,12-01-2018,14:05,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3637044,Roma,12-01-2018,08:40,Tamponamento,,Nuvoloso,Buona,4,0,0,0
3637054,Roma,12-01-2018,14:15,Tamponamento,,Sereno,Buona,1,2,0,0
3637073,Roma,12-01-2018,14:45,Tamponamento,,Sereno,Buona,4,0,0,0
3637074,Roma,12-01-2018,16:10,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3637081,Roma,12-01-2018,18:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3637083,Roma,12-01-2018,14:20,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,2,0,0,0
3637098,Roma,12-01-2018,11:50,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3637107,Roma,12-01-2018,18:10,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
3637109,Roma,13-01-2018,08:30,Investimento di pedone,,Sereno,Buona,1,1,0,0
3637111,Roma,12-01-2018,19:30,Investimento di pedone,,Sereno,Sufficiente,2,1,0,0
3637119,Roma,12-01-2018,15:00,Tamponamento,,Sereno,Buona,4,0,0,0
3637128,Roma,12-01-2018,23:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,4,0,0,0
3637138,Roma,12-01-2018,20:05,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3637155,Roma,13-01-2018,09:30,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3637162,Roma,12-01-2018,08:30,Scontro frontale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3637174,Roma,12-01-2018,19:55,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
3637205,Roma,12-01-2018,13:40,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Sufficiente,1,0,0,0
3637208,Roma,12-01-2018,15:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,2,0,0
3637210,Roma,12-01-2018,17:50,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,2,0,0,0
3637212,Roma,13-01-2018,00:05,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3637214,Roma,13-01-2018,02:50,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,0,1,0,0
3637373,Roma,12-01-2018,14:40,Veicolo in marcia contro veicoli in sosta,,Nuvoloso,Buona,0,1,0,0
3637386,Roma,13-01-2018,13:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3637391,Roma,12-01-2018,15:20,Scontro laterale fra veicoli in marcia,,,,2,0,0,0
3637409,Roma,12-01-2018,17:55,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3637412,Roma,12-01-2018,17:00,Veicolo in marcia contro ostacolo fisso,,,,2,0,0,0
3637414,Roma,09-01-2018,08:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3637416,Roma,13-01-2018,11:00,Veicolo in marcia contro ostacolo fisso,,,,1,0,0,0
3637419,Roma,13-01-2018,12:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3637441,Roma,13-01-2018,14:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3637515,Roma,12-01-2018,08:00,Veicolo in marcia contro veicoli in sosta,,Nuvoloso,Buona,1,0,0,0
3637530,Roma,13-01-2018,14:15,Tamponamento,,Sereno,Buona,2,0,0,0
3637618,Roma,13-01-2018,12:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,0,2,0,0
3637656,Roma,13-01-2018,13:44,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3637830,Roma,13-01-2018,17:25,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,1
3637881,Roma,13-01-2018,15:30,Tamponamento,,Sereno,Buona,3,0,0,0
3637888,Roma,13-01-2018,12:15,Tamponamento Multiplo,,Sereno,Buona,6,1,0,0
3638131,Roma,13-01-2018,16:00,Veicolo in marcia contro veicolo arresto,,,,4,0,0,0
3638132,Roma,13-01-2018,18:20,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,1,0,0
3638133,Roma,13-01-2018,23:05,Investimento di pedone,,Sereno,Sufficiente,1,1,0,0
3638305,Roma,14-01-2018,10:15,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3638320,Roma,13-01-2018,12:00,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,1,1,0,0
3638339,Roma,14-01-2018,00:20,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,0,1,0,0
3638346,Roma,14-01-2018,00:10,Infortunio per caduta del veicolo,,Sereno,Buona,0,0,0,1
3638376,Roma,13-01-2018,19:10,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,1,0,0
3638386,Roma,13-01-2018,12:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3638396,Roma,13-01-2018,21:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,2,0,0,0
3638443,Roma,13-01-2018,12:00,Scontro frontale fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3638445,Roma,14-01-2018,04:10,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,1,0,0
3638454,Roma,13-01-2018,12:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3638458,Roma,13-01-2018,16:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3638460,Roma,13-01-2018,18:15,Tamponamento,,Nuvoloso,Sufficiente,3,0,0,0
3638466,Roma,13-01-2018,15:30,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3638469,Roma,13-01-2018,18:00,Scontro frontale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3638484,Roma,13-01-2018,19:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3638623,Roma,13-01-2018,16:15,Tamponamento Multiplo,,Sereno,Buona,6,0,0,0
3638632,Roma,13-01-2018,16:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3638637,Roma,13-01-2018,17:40,Investimento di pedone,,,,2,0,0,0
3638641,Roma,14-01-2018,03:05,Veicolo in marcia contro ostacolo fisso,,,,1,1,0,0
3638650,Roma,14-01-2018,08:35,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3638665,Roma,14-01-2018,11:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3638954,Roma,14-01-2018,05:15,Ribaltamento senza urto contro ostacolo fisso,,Sereno,Buona,0,2,0,0
3638965,Roma,14-01-2018,12:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3638973,Roma,14-01-2018,16:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3638974,Roma,12-01-2018,08:55,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,0,1,0,0
3638979,Roma,13-01-2018,21:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Sufficiente,1,0,0,0
3638987,Roma,14-01-2018,18:20,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,0,1,0,0
3638990,Roma,15-01-2018,07:05,Tamponamento Multiplo,,Nuvoloso,Sufficiente,7,0,0,0
3638991,Roma,14-01-2018,15:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3638992,Roma,14-01-2018,22:30,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,2,0,0,0
3638995,Roma,14-01-2018,20:10,Investimento di pedone,,Sereno,Buona,2,1,0,0
3638997,Roma,12-01-2018,09:45,Scontro laterale fra veicoli in marcia,,Nuvoloso,Sufficiente,2,1,0,0
3639005,Roma,13-01-2018,18:05,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3639012,Roma,12-01-2018,21:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,3,0,0,0
3639015,Roma,12-01-2018,13:45,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3639016,Roma,12-01-2018,21:10,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
3639018,Roma,13-01-2018,15:55,Investimento di pedone,,Sereno,Buona,2,0,0,0
3639024,Roma,13-01-2018,10:00,Tamponamento Multiplo,,Sereno,Buona,3,0,0,0
3639025,Roma,13-01-2018,16:50,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Sufficiente,1,0,0,0
3639027,Roma,13-01-2018,11:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3639028,Roma,12-01-2018,10:10,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3639029,Roma,14-01-2018,15:55,Tamponamento,,Sereno,Buona,2,0,0,0
3639030,Roma,13-01-2018,19:11,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3639031,Roma,12-01-2018,19:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3639042,Roma,13-01-2018,12:00,Tamponamento,,Sereno,Buona,2,1,0,0
3639043,Roma,13-01-2018,17:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3639048,Roma,14-01-2018,11:50,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3639049,Roma,13-01-2018,17:50,Veicolo in marcia contro veicoli in arresto,,Sereno,Buona,8,0,0,0
3639050,Roma,13-01-2018,12:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3639051,Roma,12-01-2018,16:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3639053,Roma,14-01-2018,00:20,Tamponamento,,Sereno,Buona,4,0,0,0
3639055,Roma,14-01-2018,15:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,0,0,0
3639056,Roma,14-01-2018,19:38,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,1,0,1,0
3639059,Roma,14-01-2018,01:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3639065,Roma,13-01-2018,17:15,Tamponamento,,Sereno,Sufficiente,3,0,0,0
3639071,Roma,14-01-2018,12:55,Tamponamento,,Sereno,Buona,1,1,0,0
3639080,Roma,12-01-2018,10:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,2,0,0
3639087,Roma,13-01-2018,13:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3639088,Roma,11-01-2018,16:50,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Insufficiente,3,0,0,0
3639089,Roma,14-01-2018,11:35,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,2,0,0,0
3639101,Roma,14-01-2018,18:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3639108,Roma,13-01-2018,14:50,Scontro frontale fra veicoli in marcia,,Sereno,Buona,2,2,0,0
3639128,Roma,15-01-2018,08:05,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3639132,Roma,12-01-2018,19:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3639137,Roma,14-01-2018,09:45,Scontro frontale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3639161,Roma,13-01-2018,16:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3639164,Roma,14-01-2018,09:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3639180,Roma,08-01-2018,17:30,Tamponamento,,Sereno,Buona,1,1,0,0
3639186,Roma,14-01-2018,14:25,Investimento di pedone,,Sereno,Buona,1,1,0,0
3639190,Roma,14-01-2018,11:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3639200,Roma,13-01-2018,17:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3639203,Roma,14-01-2018,22:40,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Buona,5,1,0,0
3639204,Roma,13-01-2018,21:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,2,0,0
3639214,Roma,14-01-2018,09:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3639216,Roma,13-01-2018,07:15,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,0,1,0,0
3639220,Roma,15-01-2018,08:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3639229,Roma,14-01-2018,23:30,Ribaltamento senza urto contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3639230,Roma,15-01-2018,08:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3639241,Roma,15-01-2018,08:00,Investimento di pedone,,Sereno,Buona,1,1,0,0
3639255,Roma,15-01-2018,07:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3639256,Roma,13-01-2018,09:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3639272,Roma,14-01-2018,14:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3639274,Roma,04-01-2018,10:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3639277,Roma,15-01-2018,09:00,Tamponamento,,Sereno,Buona,3,0,0,0
3639295,Roma,14-01-2018,19:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3639298,Roma,15-01-2018,09:25,Infortunio per sola frenata improvvisa,,Sereno,Buona,1,1,0,0
3639299,Roma,15-01-2018,08:15,Veicolo in marcia contro veicolo arresto,,Sereno,Buona,2,0,0,0
3639300,Roma,12-01-2018,12:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3639305,Roma,14-01-2018,20:15,Tamponamento Multiplo,,Sereno,Insufficiente,4,2,0,0
3639306,Roma,13-01-2018,08:00,Tamponamento,,Sereno,Buona,3,0,0,0
3639309,Roma,14-01-2018,17:10,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3639319,Roma,15-01-2018,10:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3639356,Roma,15-01-2018,09:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3639361,Roma,14-01-2018,12:25,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3639362,Roma,15-01-2018,08:45,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3639363,Roma,14-01-2018,15:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3639367,Roma,14-01-2018,16:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3639413,Roma,13-01-2018,18:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3639432,Roma,14-01-2018,02:20,Scontro frontale fra veicoli in marcia,,Sereno,Buona,3,2,0,0
3639438,Roma,14-01-2018,01:20,Tamponamento,,Sereno,Sufficiente,3,0,0,0
3639439,Roma,04-01-2018,09:05,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3639442,Roma,15-01-2018,07:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3639444,Roma,14-01-2018,11:30,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3639451,Roma,15-01-2018,10:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3639466,Roma,13-01-2018,17:40,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,1,0,0
3639487,Roma,14-01-2018,20:30,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,4,0,0,0
3639506,Roma,14-01-2018,00:40,Scontro frontale fra veicoli in marcia,,Sereno,Buona,6,0,0,0
3639509,Roma,14-01-2018,15:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3639521,Roma,05-01-2018,11:10,Tamponamento Multiplo,,Sereno,Buona,4,0,0,0
3639536,Roma,12-01-2018,11:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3639541,Roma,14-01-2018,22:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3639548,Roma,15-01-2018,10:00,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3639601,Roma,12-01-2018,17:30,Investimento di pedone,,Sereno,Buona,1,1,0,0
3639611,Roma,15-01-2018,11:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3639613,Roma,15-01-2018,12:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3639648,Roma,15-01-2018,12:00,Veicolo in marcia contro veicolo arresto,,Nuvoloso,Buona,3,0,0,0
3639653,Roma,14-01-2018,15:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3639742,Roma,15-01-2018,12:28,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3639753,Roma,15-01-2018,13:50,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3639905,Roma,15-01-2018,13:30,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
3639908,Roma,10-01-2018,12:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3639921,Roma,11-01-2018,19:50,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3639922,Roma,10-01-2018,19:50,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,1,2,0,0
3639927,Roma,15-01-2018,13:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3640024,Roma,12-01-2018,09:25,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3640060,Roma,12-01-2018,20:00,Scontro frontale fra veicoli in marcia,,Nuvoloso,Sufficiente,1,1,0,0
3640062,Roma,12-01-2018,19:20,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,1,0,0,0
3640067,Roma,15-01-2018,09:45,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3640068,Roma,13-01-2018,11:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3640082,Roma,14-01-2018,01:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,1,0,0
3640085,Roma,15-01-2018,12:32,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
3640091,Roma,15-01-2018,16:00,Veicolo in marcia contro veicolo arresto,,Nuvoloso,Sufficiente,3,0,0,0
3640094,Roma,15-01-2018,15:30,Infortunio per sola frenata improvvisa,,Sereno,Buona,1,2,0,0
3640098,Roma,15-01-2018,15:30,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3640100,Roma,15-01-2018,08:20,Ribaltamento senza urto contro ostacolo fisso,,Sereno,Buona,0,1,0,0
3640171,Roma,15-01-2018,08:45,Tamponamento Multiplo,,Sereno,Buona,6,2,0,0
3640205,Roma,15-01-2018,09:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3640210,Roma,15-01-2018,10:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3640217,Roma,15-01-2018,10:30,Investimento di pedone,,Sereno,Buona,1,1,0,0
3640525,Roma,06-01-2018,12:45,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3640529,Roma,12-01-2018,10:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Sufficiente,2,1,0,0
3640536,Roma,07-01-2018,07:30,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3640538,Roma,15-01-2018,15:30,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,3,0,0,0
3640542,Roma,15-01-2018,18:15,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Buona,1,0,0,0
3640543,Roma,15-01-2018,17:30,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Sufficiente,3,0,0,0
3640544,Roma,15-01-2018,19:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Sufficiente,2,0,0,0
3640546,Roma,09-01-2018,20:10,Scontro frontale/laterale SX fra veicoli in marcia,,Pioggia in atto,Sufficiente,2,1,0,0
3640548,Roma,15-01-2018,21:40,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,2,0,0,0
3640552,Roma,15-01-2018,20:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,2,0,0,0
3640554,Roma,16-01-2018,00:20,Veicolo in marcia contro veicolo in sosta,,Pioggia in atto,Sufficiente,0,2,0,0
3640556,Roma,15-01-2018,13:05,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3640565,Roma,15-01-2018,18:55,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Sufficiente,1,1,0,0
3640566,Roma,15-01-2018,16:00,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
3640568,Roma,15-01-2018,08:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3640569,Roma,15-01-2018,22:35,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3640571,Roma,13-01-2018,07:05,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,5,0,0,0
3640575,Roma,15-01-2018,19:55,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3640577,Roma,15-01-2018,13:05,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3640585,Roma,15-01-2018,12:40,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,0,1,0,0
3640591,Roma,15-01-2018,13:15,Veicolo in marcia contro veicolo fermo,,Pioggia in atto,Buona,3,0,0,0
3640596,Roma,15-01-2018,18:40,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Sufficiente,3,0,0,0
3640597,Roma,15-01-2018,08:05,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3640598,Roma,15-01-2018,16:20,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Buona,3,0,0,0
3640600,Roma,13-01-2018,09:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3640601,Roma,15-01-2018,16:45,Scontro laterale fra veicoli in marcia,,Nuvoloso,Sufficiente,3,0,0,0
3640602,Roma,09-01-2018,16:05,Scontro frontale/laterale SX fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
3640609,Roma,15-01-2018,14:40,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3640616,Roma,15-01-2018,16:40,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Sufficiente,1,1,0,0
3640626,Roma,15-01-2018,15:55,Scontro laterale fra veicoli in marcia,,Sereno,Buona,0,3,0,0
3640627,Roma,15-01-2018,10:00,Investimento di pedone,,Sereno,Buona,0,2,0,0
3640629,Roma,15-01-2018,17:50,Investimento di pedone,,Pioggia in atto,Sufficiente,2,1,0,0
3640635,Roma,12-01-2018,06:40,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Sufficiente,2,0,0,0
3640638,Roma,14-01-2018,07:00,Infortunio per caduta del veicolo,,Sereno,Buona,0,1,0,0
